"","ID","Ventas","Zona","Vendedor","Devol","Satis","Canal","Turno"
"4720","5720","123602.783","Sur","2","1095","FALSE","web","7"
"4721","5721","152341.083","Sur","4","4598","TRUE","tradicional","6"
"4722","5722","215385.823","Sur","5","16575","FALSE","web","1"
"4723","5723","159628.532","Sur","2","0","TRUE","tradicional","2"
"4724","5724","90013.64","Sur","2","1196","FALSE","web","2"
"4725","5725","144809.182","Sur","1","13712","TRUE","tradicional","6"
"4726","5726","152121.302","Sur","5","4301","FALSE","web","1"
"4727","5727","134969.15","Sur","5","755","TRUE","tradicional","7"
"4728","5728","124865.378","Sur","3","951","TRUE","web","8"
"4729","5729","137125.284","Sur","4","7861","TRUE","tradicional","6"
"4730","5730","309690.777","Sur","3","2410","TRUE","web","6"
"4731","5731","164305.047","Sur","2","716","TRUE","tradicional","4"
"4732","5732","192071.927","Sur","4","0","FALSE","web","7"
"4733","5733","165825.281","Sur","1","2334","TRUE","tradicional","4"
"4734","5734","278636.161","Sur","3","1124","FALSE","web","2"
"4735","5735","102958.584","Sur","2","5890","TRUE","tradicional","5"
"4736","5736","214086.499","Sur","4","20148","TRUE","web","10"
"4737","5737","110341.876","Sur","1","1217","TRUE","tradicional","8"
"4738","5738","103429.087","Sur","3","19","TRUE","web","4"
"4739","5739","176630.435","Sur","5","105","TRUE","tradicional","8"
"4740","5740","143566.267","Sur","2","7500","TRUE","web","1"
"4741","5741","166567.88","Sur","2","1258","TRUE","tradicional","3"
"4742","5742","138662.369","Sur","4","4209","TRUE","web","6"
"4743","5743","102987.918","Sur","3","1162","TRUE","tradicional","6"
"4744","5744","96409.842","Sur","4","14485","TRUE","web","7"
"4745","5745","164175.703","Sur","1","14057","FALSE","tradicional","2"
"4746","5746","138295.062","Sur","3","1307","FALSE","web","8"
"4747","5747","173568.703","Sur","4","3754","TRUE","tradicional","3"
"4748","5748","198199.584","Sur","4","2","FALSE","web","7"
"4749","5749","208183.31","Sur","4","1363","TRUE","tradicional","3"
"4750","5750","208234.266","Sur","3","1349","TRUE","web","6"
"4751","5751","210100.934","Sur","3","512","TRUE","tradicional","10"
"4752","5752","240190.44","Sur","2","818","FALSE","web","8"
"4753","5753","124712.508","Sur","1","215","TRUE","tradicional","8"
"4754","5754","246803.231","Sur","2","656","TRUE","web","9"
"4755","5755","169483.065","Sur","4","1784","TRUE","tradicional","6"
"4756","5756","69929.284","Sur","1","893","TRUE","web","4"
"4757","5757","136865.749","Sur","5","5391","TRUE","tradicional","9"
"4758","5758","141173.77","Sur","4","592","TRUE","web","9"
"4759","5759","171138.565","Sur","4","3561","FALSE","tradicional","2"
"4760","5760","113448.026","Sur","2","0","TRUE","web","3"
"4761","5761","178045.092","Sur","3","706","FALSE","tradicional","8"
"4762","5762","210322.373","Sur","4","19004","TRUE","web","9"
"4763","5763","162267.471","Sur","3","82","TRUE","tradicional","6"
"4764","5764","112991.84","Sur","1","16","TRUE","web","5"
"4765","5765","194657.003","Sur","5","521","TRUE","tradicional","4"
"4766","5766","155050.789","Sur","4","4215","FALSE","web","1"
"4767","5767","118246.444","Sur","5","231","FALSE","tradicional","9"
"4768","5768","224166.042","Sur","4","4102","TRUE","web","7"
"4769","5769","117295.532","Sur","1","25803","TRUE","tradicional","6"
"4770","5770","175978.812","Sur","1","370","TRUE","web","4"
"4771","5771","184222.041","Sur","2","746","TRUE","tradicional","3"
"4772","5772","92983.671","Sur","2","4816","FALSE","web","3"
"4773","5773","175978.288","Sur","2","2047","TRUE","tradicional","6"
"4774","5774","116881.853","Sur","1","7","TRUE","web","6"
"4775","5775","186222.357","Sur","4","6471","FALSE","tradicional","4"
"4776","5776","139046.559","Sur","4","988","FALSE","web","7"
"4777","5777","155566.25","Sur","5","2435","TRUE","tradicional","10"
"4778","5778","138279.12","Sur","1","506","TRUE","web","2"
"4779","5779","198715.47","Sur","3","4722","FALSE","tradicional","2"
"4780","5780","173072.171","Sur","4","1504","FALSE","web","9"
"4781","5781","124040.91","Sur","2","1351","TRUE","tradicional","3"
"4782","5782","70673.461","Sur","4","15014","TRUE","web","4"
"4783","5783","216307.833","Sur","2","21","FALSE","tradicional","5"
"4784","5784","258713.117","Sur","4","21446","TRUE","web","3"
"4785","5785","166901.101","Sur","2","115","TRUE","tradicional","7"
"4786","5786","164819.004","Sur","4","5124","TRUE","web","2"
"4787","5787","241807.402","Sur","3","12195","TRUE","tradicional","5"
"4788","5788","127151.342","Sur","4","3358","TRUE","web","5"
"4789","5789","226065.213","Sur","1","4851","FALSE","tradicional","7"
"4790","5790","130532.078","Sur","2","10423","TRUE","web","5"
"4791","5791","73720.828","Sur","5","13043","TRUE","tradicional","8"
"4792","5792","142992.372","Sur","5","911","TRUE","web","1"
"4793","5793","85314.876","Sur","2","161","TRUE","tradicional","4"
"4794","5794","165183.182","Sur","2","3166","FALSE","web","2"
"4795","5795","159073.692","Sur","4","1274","TRUE","tradicional","6"
"4796","5796","158143.162","Sur","3","3979","FALSE","web","3"
"4797","5797","110898.928","Sur","2","2215","TRUE","tradicional","4"
"4798","5798","87074.613","Sur","4","7114","TRUE","web","8"
"4799","5799","147254.228","Sur","2","7885","TRUE","tradicional","8"
"4800","5800","141289.624","Sur","1","8501","TRUE","web","2"
"4801","5801","226657.346","Sur","2","1008","FALSE","tradicional","2"
"4802","5802","117354.308","Sur","2","162","TRUE","web","3"
"4803","5803","99015.717","Sur","4","413","TRUE","tradicional","9"
"4804","5804","111345.839","Sur","4","3710","FALSE","web","7"
"4805","5805","288025.291","Sur","1","5772","FALSE","tradicional","3"
"4806","5806","117231.327","Sur","4","10920","TRUE","web","3"
"4807","5807","93050.038","Sur","3","1183","TRUE","tradicional","2"
"4808","5808","172767.279","Sur","4","4508","TRUE","web","6"
"4809","5809","168856.529","Sur","3","4195","TRUE","tradicional","3"
"4810","5810","158852.147","Sur","2","83","FALSE","web","6"
"4811","5811","104496.801","Sur","3","276","FALSE","tradicional","1"
"4812","5812","159308.072","Sur","5","724","TRUE","web","5"
"4813","5813","372924.411","Sur","4","5859","TRUE","tradicional","1"
"4814","5814","257521.189","Sur","1","7922","TRUE","web","7"
"4815","5815","164734.552","Sur","2","1167","TRUE","tradicional","4"
"4816","5816","194904.991","Sur","5","9234","FALSE","web","3"
"4817","5817","146856.568","Sur","2","892","TRUE","tradicional","4"
"4818","5818","106560.418","Sur","1","355","TRUE","web","1"
"4819","5819","189055.192","Sur","3","4544","TRUE","tradicional","8"
"4820","5820","207265.127","Sur","4","0","TRUE","web","6"
"4821","5821","163384.178","Sur","1","2069","FALSE","tradicional","6"
"4822","5822","113515.179","Sur","3","760","TRUE","web","8"
"4823","5823","79518.548","Sur","3","8363","TRUE","tradicional","6"
"4824","5824","176339.232","Sur","3","154","TRUE","web","3"
"4825","5825","146750.333","Sur","4","991","TRUE","tradicional","8"
"4826","5826","121312.248","Sur","2","3511","FALSE","web","2"
"4827","5827","98675.025","Sur","4","245","TRUE","tradicional","3"
"4828","5828","176718.125","Sur","5","25499","TRUE","web","9"
"4829","5829","185906.13","Sur","5","3783","TRUE","tradicional","3"
"4830","5830","246131.551","Sur","2","2","TRUE","web","8"
"4831","5831","202380.277","Sur","2","17682","FALSE","tradicional","4"
"4832","5832","123695.826","Sur","4","102","TRUE","web","2"
"4833","5833","134929.19","Sur","3","20377","TRUE","tradicional","9"
"4834","5834","141500.096","Sur","4","10811","TRUE","web","8"
"4835","5835","205391.693","Sur","3","4938","TRUE","tradicional","4"
"4836","5836","176252.657","Sur","4","26509","TRUE","web","6"
"4837","5837","134036.183","Sur","2","15","TRUE","tradicional","4"
"4838","5838","284562.647","Sur","3","1935","TRUE","web","4"
"4839","5839","173973.716","Sur","1","16458","TRUE","tradicional","5"
"4840","5840","158997.55","Sur","4","3841","FALSE","web","5"
"4841","5841","139491.259","Sur","5","6730","TRUE","tradicional","7"
"4842","5842","162407.684","Sur","5","789","TRUE","web","9"
"4843","5843","96982.661","Sur","2","4519","TRUE","tradicional","6"
"4844","5844","153052.692","Sur","5","1364","TRUE","web","10"
"4845","5845","141976.673","Sur","3","3371","TRUE","tradicional","10"
"4846","5846","141233.362","Sur","3","4380","TRUE","web","4"
"4847","5847","238813.263","Sur","2","4642","FALSE","tradicional","3"
"4848","5848","178078.434","Sur","5","2226","TRUE","web","8"
"4849","5849","70478.218","Sur","5","540","TRUE","tradicional","3"
"4850","5850","142590.156","Sur","4","39","TRUE","web","2"
"4851","5851","140200.694","Sur","2","2031","TRUE","tradicional","3"
"4852","5852","139920.943","Sur","4","2431","TRUE","web","6"
"4853","5853","182645.665","Sur","4","620","TRUE","tradicional","5"
"4854","5854","133827.371","Sur","2","500","TRUE","web","4"
"4855","5855","162170.286","Sur","4","10829","TRUE","tradicional","7"
"4856","5856","117752.397","Sur","5","1853","TRUE","web","5"
"4857","5857","149305.234","Sur","1","6718","TRUE","tradicional","2"
"4858","5858","221369.445","Sur","4","3436","TRUE","web","3"
"4859","5859","180484.809","Sur","3","2147","TRUE","tradicional","4"
"4860","5860","229083.523","Sur","3","42471","TRUE","web","8"
"4861","5861","136715.021","Sur","1","4","TRUE","tradicional","2"
"4862","5862","129300.998","Sur","1","1667","FALSE","web","8"
"4863","5863","217475.781","Sur","2","41","TRUE","tradicional","6"
"4864","5864","187722.883","Sur","3","754","FALSE","web","3"
"4865","5865","147248.678","Sur","4","333","TRUE","tradicional","4"
"4866","5866","94421.412","Sur","5","5190","TRUE","web","6"
"4867","5867","109157.635","Sur","4","3538","TRUE","tradicional","8"
"4868","5868","245893.314","Sur","4","411","FALSE","web","5"
"4869","5869","136209.262","Sur","3","1657","TRUE","tradicional","2"
"4870","5870","119069.803","Sur","1","1","TRUE","web","2"
"4871","5871","160411.05","Sur","4","774","TRUE","tradicional","1"
"4872","5872","124994.434","Sur","4","2403","FALSE","web","5"
"4873","5873","156456.093","Sur","2","5305","TRUE","tradicional","9"
"4874","5874","206965.135","Sur","4","5269","TRUE","web","3"
"4875","5875","87063.994","Sur","4","460","TRUE","tradicional","8"
"4876","5876","183462.817","Sur","3","405","FALSE","web","9"
"4877","5877","174589.648","Sur","2","27","FALSE","tradicional","5"
"4878","5878","175854.292","Sur","3","2483","TRUE","web","7"
"4879","5879","109775.542","Sur","4","4899","TRUE","tradicional","3"
"4880","5880","163472.215","Sur","4","1315","TRUE","web","2"
"4881","5881","257220.232","Sur","2","1887","TRUE","tradicional","7"
"4882","5882","247581.496","Sur","5","226","TRUE","web","9"
"4883","5883","130171.222","Sur","3","37394","TRUE","tradicional","3"
"4884","5884","148877.352","Sur","3","17370","FALSE","web","3"
"4885","5885","181326.316","Sur","4","8076","TRUE","tradicional","1"
"4886","5886","193232.399","Sur","1","1661","TRUE","web","7"
"4887","5887","153971.432","Sur","3","7449","TRUE","tradicional","4"
"4888","5888","162214.772","Sur","5","442","TRUE","web","8"
"4889","5889","114120.095","Sur","3","2302","FALSE","tradicional","8"
"4890","5890","150169.984","Sur","5","145","TRUE","web","7"
"4891","5891","102989.515","Sur","4","625","TRUE","tradicional","7"
"4892","5892","174542.988","Sur","2","4770","TRUE","web","9"
"4893","5893","181846.605","Sur","2","1133","TRUE","tradicional","7"
"4894","5894","149395.497","Sur","3","213","TRUE","web","8"
"4895","5895","143264.627","Sur","1","8304","FALSE","tradicional","9"
"4896","5896","171680.491","Sur","4","126","TRUE","web","4"
"4897","5897","206113.319","Sur","1","501","TRUE","tradicional","7"
"4898","5898","130087.124","Sur","4","9361","TRUE","web","6"
"4899","5899","79060.647","Sur","3","2281","TRUE","tradicional","10"
"4900","5900","165118.868","Sur","2","17541","TRUE","web","9"
"4901","5901","183675.189","Sur","5","1390","TRUE","tradicional","5"
"4902","5902","198148.272","Sur","4","220","TRUE","web","4"
"4903","5903","133698.306","Sur","2","14274","TRUE","tradicional","3"
"4904","5904","155032.25","Sur","5","11901","FALSE","web","1"
"4905","5905","173760.634","Sur","2","161","TRUE","tradicional","5"
"4906","5906","108836.103","Sur","2","2498","TRUE","web","5"
"4907","5907","168911.02","Sur","1","4183","TRUE","tradicional","5"
"4908","5908","110180.974","Sur","2","773","TRUE","web","7"
"4909","5909","122241.197","Sur","3","13444","TRUE","tradicional","9"
"4910","5910","227357.247","Sur","2","5444","TRUE","web","3"
"4911","5911","165117.602","Sur","5","38","FALSE","tradicional","3"
"4912","5912","142499.52","Sur","3","2134","TRUE","web","10"
"4913","5913","66946.052","Sur","5","5279","TRUE","tradicional","9"
"4914","5914","157384.846","Sur","3","3973","TRUE","web","8"
"4915","5915","123967.054","Sur","1","5215","FALSE","tradicional","4"
"4916","5916","108906.385","Sur","3","20374","TRUE","web","8"
"4917","5917","181675.911","Sur","1","6330","TRUE","tradicional","4"
"4918","5918","128566.734","Sur","2","4537","TRUE","web","3"
"4919","5919","147370.684","Sur","4","54359","TRUE","tradicional","10"
"4920","5920","78030.426","Sur","2","616","FALSE","web","7"
"4921","5921","148799.103","Sur","2","702","TRUE","tradicional","4"
"4922","5922","176039.012","Sur","2","24335","TRUE","web","7"
"4923","5923","112122.294","Sur","3","2117","FALSE","tradicional","8"
"4924","5924","224299.146","Sur","4","7513","TRUE","web","5"
"4925","5925","240292.656","Sur","5","9628","TRUE","tradicional","6"
"4926","5926","184796.8","Sur","3","168","TRUE","web","2"
"4927","5927","150705.196","Sur","2","9425","FALSE","tradicional","9"
"4928","5928","214976.99","Sur","2","3707","TRUE","web","4"
"4929","5929","171171.223","Sur","5","4533","TRUE","tradicional","6"
"4930","5930","166910.691","Sur","2","6253","TRUE","web","7"
"4931","5931","193361.715","Sur","4","9338","TRUE","tradicional","1"
"4932","5932","69257.086","Sur","2","2120","TRUE","web","7"
"4933","5933","125357.149","Sur","2","2665","TRUE","tradicional","8"
"4934","5934","120104.945","Sur","1","11611","TRUE","web","7"
"4935","5935","186993.335","Sur","3","592","FALSE","tradicional","4"
"4936","5936","148783.561","Sur","4","13","TRUE","web","7"
"4937","5937","148055.609","Sur","3","2256","FALSE","tradicional","4"
"4938","5938","128544.377","Sur","2","1","TRUE","web","3"
"4939","5939","100487.855","Sur","1","13","FALSE","tradicional","7"
"4940","5940","125320.212","Sur","3","3564","TRUE","web","3"
"4941","5941","135602.786","Sur","2","1909","FALSE","tradicional","4"
"4942","5942","105451.802","Sur","3","378","FALSE","web","2"
"4943","5943","168401.283","Sur","4","180","TRUE","tradicional","8"
"4944","5944","195093.385","Sur","3","2026","TRUE","web","6"
"4945","5945","134447.422","Sur","4","1433","TRUE","tradicional","6"
"4946","5946","146782.633","Sur","2","4533","TRUE","web","7"
"4947","5947","169924.202","Sur","3","2491","TRUE","tradicional","2"
"4948","5948","154381.594","Sur","2","19474","TRUE","web","3"
"4949","5949","157026.587","Sur","4","2932","TRUE","tradicional","10"
"4950","5950","205760.368","Sur","3","2240","TRUE","web","3"
"4951","5951","113971.535","Sur","4","1552","FALSE","tradicional","5"
"4952","5952","99384.457","Sur","2","46","TRUE","web","3"
"4953","5953","148052.423","Sur","4","52928","TRUE","tradicional","9"
"4954","5954","137286.199","Sur","4","251","TRUE","web","2"
"4955","5955","170746.554","Sur","4","26481","TRUE","tradicional","2"
"4956","5956","98797.769","Sur","4","59","FALSE","web","6"
"4957","5957","85177.094","Sur","1","4080","TRUE","tradicional","9"
"4958","5958","164013.752","Sur","4","5834","TRUE","web","2"
"4959","5959","176432.505","Sur","1","177","TRUE","tradicional","5"
"4960","5960","111518.587","Sur","3","948","FALSE","web","9"
"4961","5961","134853.621","Sur","5","815","TRUE","tradicional","9"
"4962","5962","103427.021","Sur","1","1833","FALSE","web","4"
"4963","5963","261934.041","Sur","4","684","TRUE","tradicional","2"
"4964","5964","182334.364","Sur","5","7835","TRUE","web","4"
"4965","5965","174354.21","Sur","1","3291","TRUE","tradicional","8"
"4966","5966","331468.893","Sur","3","27","TRUE","web","10"
"4967","5967","155283.902","Sur","1","8093","TRUE","tradicional","4"
"4968","5968","218590.003","Sur","4","6667","TRUE","web","3"
"4969","5969","155841.845","Sur","4","339","FALSE","tradicional","2"
"4970","5970","98842.64","Sur","4","5513","TRUE","web","3"
"4971","5971","222201.88","Sur","3","687","TRUE","tradicional","2"
"4972","5972","129254.38","Sur","4","20693","TRUE","web","9"
"4973","5973","137203.805","Sur","4","28","TRUE","tradicional","8"
"4974","5974","158311.173","Sur","2","11798","FALSE","web","3"
"4975","5975","214469.305","Sur","4","822","TRUE","tradicional","2"
"4976","5976","243141.449","Sur","2","2033","TRUE","web","2"
"4977","5977","153310.546","Sur","2","1840","TRUE","tradicional","6"
"4978","5978","163434.993","Sur","1","145","TRUE","web","7"
"4979","5979","191447.107","Sur","2","4962","TRUE","tradicional","9"
"4980","5980","186077.221","Sur","2","10410","TRUE","web","1"
"4981","5981","232315.013","Sur","2","4868","FALSE","tradicional","9"
"4982","5982","111637.394","Sur","4","635","TRUE","web","8"
"4983","5983","241899.945","Sur","3","1373","TRUE","tradicional","3"
"4984","5984","112519.898","Sur","1","11149","TRUE","web","8"
"4985","5985","225962.563","Sur","2","228","TRUE","tradicional","7"
"4986","5986","258313.295","Sur","5","16","FALSE","web","5"
"4987","5987","141480.264","Sur","5","3053","TRUE","tradicional","4"
"4988","5988","186745.246","Sur","2","1038","FALSE","web","8"
"4989","5989","79860.474","Sur","1","7797","TRUE","tradicional","4"
"4990","5990","116428.771","Sur","1","24","FALSE","web","2"
"4991","5991","118222.798","Sur","4","146","TRUE","tradicional","6"
"4992","5992","181661.982","Sur","3","6034","FALSE","web","9"
"4993","5993","207323.073","Sur","4","6375","FALSE","tradicional","2"
"4994","5994","93248.479","Sur","4","1982","TRUE","web","4"
"4995","5995","150474.848","Sur","2","310","TRUE","tradicional","2"
"4996","5996","129601.578","Sur","4","145","FALSE","web","3"
"4997","5997","111720.347","Sur","2","2325","TRUE","tradicional","3"
"4998","5998","186917.92","Sur","2","907","TRUE","web","7"
"4999","5999","103874.619","Sur","4","1541","TRUE","tradicional","2"
"5000","6000","95962.121","Sur","4","3921","TRUE","web","3"
"5001","6001","39857.73","Este","5","33525","TRUE","tradicional","5"
"5002","6002","117951.09","Este","5","4534","TRUE","web","4"
"5003","6003","116448.425","Este","2","15190","TRUE","tradicional","5"
"5004","6004","202373.743","Este","3","45077","TRUE","web","2"
"5005","6005","94964.868","Este","3","8129","TRUE","tradicional","7"
"5006","6006","104280.793","Este","3","27593","TRUE","web","8"
"5007","6007","63147.171","Este","4","10638","FALSE","tradicional","7"
"5008","6008","82835.579","Este","1","23607","TRUE","web","6"
"5009","6009","84729.795","Este","2","8219","TRUE","tradicional","7"
"5010","6010","199161.341","Este","2","10960","TRUE","web","2"
"5011","6011","198766.47","Este","2","23373","FALSE","tradicional","7"
"5012","6012","72124.423","Este","4","53208","FALSE","web","4"
"5013","6013","223536.706","Este","5","23862","TRUE","tradicional","4"
"5014","6014","85001.149","Este","1","16598","TRUE","web","3"
"5015","6015","132501.011","Este","1","19205","TRUE","tradicional","4"
"5016","6016","146799.231","Este","4","9444","FALSE","web","10"
"5017","6017","121532.353","Este","3","36700","FALSE","tradicional","5"
"5018","6018","69560.295","Este","5","36777","FALSE","web","6"
"5019","6019","50754.577","Este","3","41171","FALSE","tradicional","8"
"5020","6020","180857.926","Este","5","12141","TRUE","web","3"
"5021","6021","52284.297","Este","4","42319","TRUE","tradicional","8"
"5022","6022","175292.628","Este","2","27934","TRUE","web","5"
"5023","6023","66390.454","Este","4","8072","TRUE","tradicional","3"
"5024","6024","427973.3","Este","4","23278","FALSE","web","4"
"5025","6025","70134.454","Este","1","8592","FALSE","tradicional","2"
"5026","6026","99899.728","Este","2","10325","TRUE","web","6"
"5027","6027","119779.424","Este","4","45110","TRUE","tradicional","9"
"5028","6028","260060.606","Este","3","14462","TRUE","web","4"
"5029","6029","91663.919","Este","3","19418","TRUE","tradicional","1"
"5030","6030","189746.635","Este","5","66679","TRUE","web","4"
"5031","6031","143246.395","Este","4","35117","TRUE","tradicional","3"
"5032","6032","48848.568","Este","2","20650","FALSE","web","5"
"5033","6033","78131.616","Este","5","47150","TRUE","tradicional","7"
"5034","6034","134536.972","Este","4","88012","TRUE","web","6"
"5035","6035","56733.554","Este","1","60774","FALSE","tradicional","8"
"5036","6036","192601.158","Este","3","54561","TRUE","web","4"
"5037","6037","71054.164","Este","1","7044","TRUE","tradicional","1"
"5038","6038","102148.959","Este","4","7855","TRUE","web","5"
"5039","6039","88178.394","Este","2","20925","TRUE","tradicional","9"
"5040","6040","155768.662","Este","4","98395","FALSE","web","1"
"5041","6041","205906.579","Este","2","28772","TRUE","tradicional","9"
"5042","6042","95080.956","Este","2","10206","FALSE","web","9"
"5043","6043","165923.319","Este","2","25429","TRUE","tradicional","5"
"5044","6044","98020.49","Este","4","36344","TRUE","web","9"
"5045","6045","80846.624","Este","1","9420","TRUE","tradicional","9"
"5046","6046","119159.002","Este","2","22261","TRUE","web","5"
"5047","6047","71854.706","Este","1","3584","FALSE","tradicional","2"
"5048","6048","75305.602","Este","1","52701","TRUE","web","9"
"5049","6049","382678.427","Este","3","7622","FALSE","tradicional","2"
"5050","6050","58983.171","Este","2","22331","TRUE","web","9"
"5051","6051","51374.565","Este","2","14409","TRUE","tradicional","4"
"5052","6052","174666.036","Este","3","78766","TRUE","web","5"
"5053","6053","301144.974","Este","2","5640","FALSE","tradicional","4"
"5054","6054","174313.4","Este","3","8074","TRUE","web","4"
"5055","6055","145285.779","Este","1","10997","TRUE","tradicional","2"
"5056","6056","81563.402","Este","4","84938","FALSE","web","9"
"5057","6057","151816.395","Este","1","13842","FALSE","tradicional","8"
"5058","6058","182982.096","Este","3","4979","FALSE","web","9"
"5059","6059","107091.454","Este","1","61475","FALSE","tradicional","7"
"5060","6060","166861.854","Este","5","65355","FALSE","web","10"
"5061","6061","168944.31","Este","2","25841","TRUE","tradicional","5"
"5062","6062","38429.923","Este","4","14466","FALSE","web","9"
"5063","6063","95956.166","Este","4","69729","TRUE","tradicional","2"
"5064","6064","84880.815","Este","1","29091","FALSE","web","3"
"5065","6065","64553.231","Este","4","43594","TRUE","tradicional","5"
"5066","6066","110515.763","Este","4","25209","TRUE","web","9"
"5067","6067","122963.533","Este","3","28832","TRUE","tradicional","7"
"5068","6068","154515.994","Este","3","67421","FALSE","web","9"
"5069","6069","1151516.603","Este","3","18145","TRUE","tradicional","3"
"5070","6070","258684.334","Este","4","7181","TRUE","web","4"
"5071","6071","216053.591","Este","3","20727","TRUE","tradicional","4"
"5072","6072","179279.302","Este","3","13598","TRUE","web","4"
"5073","6073","90215.206","Este","2","13583","TRUE","tradicional","8"
"5074","6074","67964.327","Este","3","2187","TRUE","web","4"
"5075","6075","74123.982","Este","2","49094","FALSE","tradicional","8"
"5076","6076","115789.478","Este","4","48402","TRUE","web","3"
"5077","6077","113638.456","Este","3","16517","TRUE","tradicional","2"
"5078","6078","162103.339","Este","4","51615","TRUE","web","3"
"5079","6079","143888.208","Este","4","14044","TRUE","tradicional","1"
"5080","6080","95632.058","Este","2","10800","TRUE","web","9"
"5081","6081","81584.96","Este","3","41114","TRUE","tradicional","7"
"5082","6082","93268.264","Este","1","12342","TRUE","web","1"
"5083","6083","257049.903","Este","4","13518","TRUE","tradicional","6"
"5084","6084","41727.236","Este","5","46409","TRUE","web","6"
"5085","6085","70249.24","Este","5","10353","TRUE","tradicional","10"
"5086","6086","201276.24","Este","1","43256","FALSE","web","3"
"5087","6087","139585.77","Este","4","1050","TRUE","tradicional","4"
"5088","6088","62613.771","Este","4","9978","FALSE","web","2"
"5089","6089","139244.866","Este","5","65201","TRUE","tradicional","1"
"5090","6090","275260.247","Este","2","11641","TRUE","web","5"
"5091","6091","132741.99","Este","3","129795","TRUE","tradicional","9"
"5092","6092","151090.128","Este","3","67727","TRUE","web","2"
"5093","6093","71597.219","Este","1","9420","TRUE","tradicional","4"
"5094","6094","97190.492","Este","2","9731","FALSE","web","8"
"5095","6095","194335.53","Este","4","15396","TRUE","tradicional","1"
"5096","6096","129884.377","Este","5","22491","TRUE","web","8"
"5097","6097","104149.479","Este","2","76706","TRUE","tradicional","7"
"5098","6098","177231.015","Este","3","35358","TRUE","web","9"
"5099","6099","91329.097","Este","2","34766","TRUE","tradicional","9"
"5100","6100","142646.731","Este","4","15564","TRUE","web","4"
"5101","6101","167797.468","Este","3","48066","TRUE","tradicional","2"
"5102","6102","413257.534","Este","5","30322","TRUE","web","4"
"5103","6103","70350.055","Este","3","34424","TRUE","tradicional","5"
"5104","6104","328932.076","Este","4","32743","TRUE","web","3"
"5105","6105","68691.844","Este","3","16217","TRUE","tradicional","9"
"5106","6106","65417.447","Este","5","28244","TRUE","web","9"
"5107","6107","61765.63","Este","2","44492","FALSE","tradicional","10"
"5108","6108","113382.523","Este","5","7345","TRUE","web","5"
"5109","6109","76415.788","Este","1","24111","TRUE","tradicional","9"
"5110","6110","85814.644","Este","4","19667","TRUE","web","3"
"5111","6111","93266.608","Este","4","19600","FALSE","tradicional","9"
"5112","6112","118929.046","Este","3","31345","TRUE","web","7"
"5113","6113","141885.787","Este","2","55566","FALSE","tradicional","3"
"5114","6114","129196.834","Este","4","1867","TRUE","web","1"
"5115","6115","82738.988","Este","5","5809","TRUE","tradicional","3"
"5116","6116","177160.698","Este","5","5399","TRUE","web","5"
"5117","6117","100976.116","Este","4","54123","TRUE","tradicional","9"
"5118","6118","213738.837","Este","2","39951","FALSE","web","1"
"5119","6119","86725.8","Este","4","8537","FALSE","tradicional","5"
"5120","6120","106795.274","Este","2","56322","FALSE","web","3"
"5121","6121","43091.369","Este","5","30037","TRUE","tradicional","4"
"5122","6122","190676","Este","1","58182","TRUE","web","4"
"5123","6123","112060.827","Este","4","19810","TRUE","tradicional","9"
"5124","6124","235534.832","Este","3","32894","TRUE","web","9"
"5125","6125","75550.733","Este","2","20936","TRUE","tradicional","6"
"5126","6126","41368.201","Este","2","2889","FALSE","web","5"
"5127","6127","109959.575","Este","1","27374","TRUE","tradicional","3"
"5128","6128","44976.377","Este","1","1079","FALSE","web","7"
"5129","6129","93484.174","Este","4","20216","FALSE","tradicional","1"
"5130","6130","85403.048","Este","3","5172","TRUE","web","6"
"5131","6131","180066.951","Este","4","2678","TRUE","tradicional","5"
"5132","6132","76374.602","Este","4","66413","FALSE","web","6"
"5133","6133","43200.35","Este","3","72099","TRUE","tradicional","1"
"5134","6134","136970.809","Este","2","65938","TRUE","web","8"
"5135","6135","168932.634","Este","3","40540","FALSE","tradicional","7"
"5136","6136","174479.592","Este","1","42741","TRUE","web","9"
"5137","6137","403483.204","Este","3","15166","TRUE","tradicional","7"
"5138","6138","157130.131","Este","2","14161","TRUE","web","5"
"5139","6139","151933.47","Este","1","39579","TRUE","tradicional","8"
"5140","6140","64439.39","Este","1","39807","TRUE","web","4"
"5141","6141","83570.646","Este","3","15156","TRUE","tradicional","7"
"5142","6142","109551.891","Este","5","55707","TRUE","web","3"
"5143","6143","60533.708","Este","4","15661","TRUE","tradicional","9"
"5144","6144","97967.12","Este","1","56490","TRUE","web","9"
"5145","6145","313885.266","Este","4","6183","TRUE","tradicional","9"
"5146","6146","132551.055","Este","4","1778","TRUE","web","5"
"5147","6147","193456.593","Este","4","19439","TRUE","tradicional","3"
"5148","6148","139850.91","Este","5","25683","TRUE","web","6"
"5149","6149","128689.628","Este","5","11249","TRUE","tradicional","2"
"5150","6150","143643.75","Este","5","31402","TRUE","web","9"
"5151","6151","48523.633","Este","4","24459","TRUE","tradicional","8"
"5152","6152","109822.523","Este","4","9678","TRUE","web","2"
"5153","6153","65406.215","Este","1","42872","TRUE","tradicional","4"
"5154","6154","222003.237","Este","3","15207","TRUE","web","7"
"5155","6155","199232.898","Este","5","3111","TRUE","tradicional","4"
"5156","6156","210971.393","Este","4","5144","FALSE","web","6"
